[-0.6062256097793579, -0.01436513755470514, -0.00818895548582077, 0.7951208353042603]
[-0.4296508431434631, 0.004480045288801193, -0.1277040541172028, 0.8939081430435181]
[-0.4663446545600891, 0.1450534909963608, 0.06887389719486237, 0.8699072003364563]
[-0.657407283782959, -0.04675661027431488, -0.1650181412696838, 0.7337563037872314]
[-0.5311213135719299, -0.1902080476284027, -0.1089577451348305, 0.8184492588043213]
[-0.5024106502532959, -0.01094499602913857, -0.2545571625232697, 0.8262350559234619]
[-0.6896535158157349, -0.01989857479929924, -0.2072840481996536, 0.6935527920722961]
[-0.477746456861496, 0.04605200886726379, -0.3076914548873901, 0.8215616941452026]
[-0.7191197872161865, 0.1247174665331841, -0.2988300323486328, 0.614827573299408]
[-0.4120601415634155, 0.0266864188015461, -0.3020832538604736, 0.8592090010643005]
