[0.6040364503860474, -0.09061674773693085, 0.09983067959547043, -0.7854695320129395]
[0.6361113786697388, -0.08288180828094482, 0.1027153879404068, -0.7602252960205078]
[0.6915493607521057, -0.08714552223682404, 0.1129160374403, -0.7081068158149719]
[0.3551148772239685, -0.1492450833320618, 0.08300694823265076, -0.9190915822982788]
[0.2058427780866623, -0.1541934460401535, 0.09804970026016235, -0.9613737463951111]
[0.3544423878192902, -0.1743452548980713, 0.146763950586319, -0.9068819284439087]
[0.3379828333854675, -0.2080047130584717, 0.185329869389534, -0.8989741802215576]
[0.2795916497707367, -0.01994013227522373, 0.1037131324410439, -0.9542927742004395]
[0.2694019377231598, -0.1733046323060989, -0.01825560629367828, -0.9471299052238464]
[0.1899412572383881, -0.008508792147040367, 0.1723775416612625, -0.9665071368217468]
